r,8003d800,64,8098
r,8003dc00,64,8137
r,8003e000,64,8171
r,8003e400,64,8205
r,8003e800,64,8244
r,8003ec00,64,8278
r,8003f000,64,8382
r,8003f400,64,8421
r,8003f800,64,8455
r,8003fc00,64,8489
r,80040000,64,8528
r,80040400,64,8562
r,80040800,64,8596
r,80040c00,64,8635
r,80041000,64,8669
r,80041400,64,8703
r,80041800,64,8742
r,80041c00,64,8776
r,80042000,64,8810
r,80042400,64,8849
r,80042800,64,8883
r,80042c00,64,8917
r,80043000,64,8956
r,80043400,64,8990
r,80043800,64,9024
r,80043c00,64,9063
r,80044000,64,9097
r,80044400,64,9131
r,80044800,64,9170
r,80044c00,64,9204
r,80045000,64,9238
r,80045400,64,9277
r,80045800,64,9311
r,80045c00,64,9345
r,80046000,64,9384
r,80046400,64,9418
r,80046800,64,9452
r,80046c00,64,9491
r,80047000,64,9525
r,80047400,64,9559
r,80047800,64,9598
r,80047c00,64,9632
r,80048000,64,9666
r,80048400,64,9705
r,80048800,64,9739
r,80048c00,64,9773
r,80049000,64,9812
r,80049400,64,9846
r,80049800,64,9880
r,80049c00,64,9919
r,8004a000,64,9953
r,8004a400,64,9987
r,8004a800,64,10026
r,8004ac00,64,10060
r,8004b000,64,10094
r,8004b400,64,10133
r,8004b800,64,10167
r,8004bc00,64,10201
r,8004c000,64,10240
r,8004c400,64,10274
r,8004c800,64,10308
r,8004cc00,64,10347
r,8004d000,64,10381
r,8004d400,64,10415
r,8004d800,64,10454
r,8004dc00,64,10488
r,8004e000,64,10522
r,8004e400,64,10561
r,8004e800,64,10595
r,8004ec00,64,10629
r,8004f000,64,10668
r,8004f400,64,10702
r,8004f800,64,10736
r,8004fc00,64,10775
r,80050000,64,10874
r,80050400,64,10908
r,80050800,64,10947
r,80050c00,64,10981
r,80051000,64,11015
r,80051400,64,11054
r,80051800,64,11088
r,80051c00,64,11122
r,80052000,64,11161
r,80052400,64,11195
r,80052800,64,11229
r,80052c00,64,11268
r,80053000,64,11302
r,80053400,64,11336
r,80053800,64,11375
r,80053c00,64,11409
r,80054000,64,11443
r,80054400,64,11482
r,80054800,64,11516
r,80054c00,64,11550
r,80055000,64,11589
r,80055400,64,11623
r,80055800,64,11657
r,80055c00,64,11696
r,80056000,64,11730
r,80056400,64,11764
r,80056800,64,11803
r,80056c00,64,11837
r,80057000,64,11871
r,80057400,64,11910
r,80057800,64,11944
r,80057c00,64,11978
r,80058000,64,12017
r,80058400,64,12051
r,80058800,64,12085
r,80058c00,64,12124
r,80059000,64,12158
r,80059400,64,12192
r,80059800,64,12231
r,80059c00,64,12265
r,8005a000,64,12299
r,8005a400,64,12338
r,8005a800,64,12372
r,8005ac00,64,12406
r,8005b000,64,12445
r,8005b400,64,12479
r,8005b800,64,12513
r,8005bc00,64,12552
r,8005c000,64,12586
r,8005c400,64,12620
r,8005c800,64,12659
r,8005cc00,64,12693
r,8005d000,64,12727
r,8005d400,64,12766
r,8005d800,64,12800
r,8005dc00,64,12834
r,8005e000,64,12873
r,8005e400,64,12907
r,8005e800,64,12941
r,8005ec00,64,12980
r,8005f000,64,13014
r,8005f400,64,13048
r,8005f800,64,13087
r,8005fc00,64,13121
r,80060000,64,13155
r,80060400,64,13194
r,80060800,64,13228
r,80060c00,64,13262
r,80061000,64,13365
r,80061400,64,13399
r,80061800,64,13433
r,80061c00,64,13472
r,80062000,64,13506
r,80062400,64,13540
r,80062800,64,13579
r,80062c00,64,13613
r,80063000,64,13647
r,80063400,64,13686
r,80063800,64,13720
r,80063c00,64,13754
r,80064000,64,13793
r,80064400,64,13827
r,80064800,64,13861
r,80064c00,64,13900
r,80065000,64,13934
r,80065400,64,13968
r,80065800,64,14007
r,80065c00,64,14041
r,80066000,64,14075
r,80066400,64,14114
r,80066800,64,14148
r,80066c00,64,14182
r,80067000,64,14221
r,80067400,64,14255
r,80067800,64,14289
r,80067c00,64,14328
r,80068000,64,14362
r,80068400,64,14396
r,80068800,64,14435
r,80068c00,64,14469
r,80069000,64,14503
r,80069400,64,14542
r,80069800,64,14576
r,80069c00,64,14610
r,8006a000,64,14649
r,8006a400,64,14683
r,8006a800,64,14717
r,8006ac00,64,14756
r,8006b000,64,14790
r,8006b400,64,14824
r,8006b800,64,14863
r,8006bc00,64,14897
r,8006c000,64,14931
r,8006c400,64,14970
r,8006c800,64,15004
r,8006cc00,64,15038
r,8006d000,64,15077
r,8006d400,64,15111
r,8006d800,64,15145
r,8006dc00,64,15184
r,8006e000,64,15218
r,8006e400,64,15252
r,8006e800,64,15291
r,8006ec00,64,15325
r,8006f000,64,15359
r,8006f400,64,15398
r,8006f800,64,15432
r,8006fc00,64,15466
r,80070000,64,15505
r,80070400,64,15539
r,80070800,64,15573
r,80070c00,64,15612
r,80071000,64,15646
r,80071400,64,15680
r,80071800,64,15719
r,80071c00,64,15753
r,80072000,64,15858
r,80072400,64,15897
r,80072800,64,15931
r,80072c00,64,15965
r,80073000,64,16004
r,80073400,64,16038
r,80073800,64,16072
r,80073c00,64,16111
r,80074000,64,16145
r,80074400,64,16179
r,80074800,64,16218
r,80074c00,64,16252
r,80075000,64,16286
r,80075400,64,16325
r,80075800,64,16359
r,80075c00,64,16393
r,80076000,64,16432
r,80076400,64,16466
r,80076800,64,16500
r,80076c00,64,16539
r,80077000,64,16573
r,80077400,64,16607
r,80077800,64,16646
r,80077c00,64,16680
r,80078000,64,16714
r,80078400,64,16753
r,80078800,64,16787
r,80078c00,64,16821
r,80079000,64,16860
r,80079400,64,16894
r,80079800,64,16928
r,80079c00,64,16967
r,8007a000,64,17001
r,8007a400,64,17035
r,8007a800,64,17074
r,8007ac00,64,17108
r,8007b000,64,17142
r,8007b400,64,17181
r,8007b800,64,17215
r,8007bc00,64,17249
r,8007c000,64,17288
r,8007c400,64,17322
r,8007c800,64,17356
r,8007cc00,64,17395
r,8007d000,64,17429
r,8007d400,64,17463
r,8007d800,64,17502
r,8007dc00,64,17536
r,8007e000,64,17570
r,8007e400,64,17609
r,8007e800,64,17643
r,8007ec00,64,17677
r,8007f000,64,17716
r,8007f400,64,17750
r,8007f800,64,17784
r,8007fc00,64,17823
r,80080000,64,17857
r,80080400,64,17891
r,80080800,64,17930
r,80080c00,64,17964
r,80081000,64,17998
r,80081400,64,18037
r,80081800,64,18071
r,80081c00,64,18105
r,80082000,64,18144
r,80082400,64,18178
r,80082800,64,18212
r,80082c00,64,18251
r,80083000,64,18350
r,80083400,64,18384
r,80083800,64,18423
r,80083c00,64,18457
r,80084000,64,18491
r,80084400,64,18530
r,80084800,64,18564
r,80084c00,64,18598
r,80085000,64,18637
r,80085400,64,18671
r,80085800,64,18705
r,80085c00,64,18744
r,80086000,64,18778
r,80086400,64,18812
r,80086800,64,18851
r,80086c00,64,18885
r,80087000,64,18919
r,80087400,64,18958
r,80087800,64,18992
r,80087c00,64,19026
r,80088000,64,19065
r,80088400,64,19099
r,80088800,64,19133
r,80088c00,64,19172
r,80089000,64,19206
r,80089400,64,19240
r,80089800,64,19279
r,80089c00,64,19313
r,8008a000,64,19347
r,8008a400,64,19386
r,8008a800,64,19420
r,8008ac00,64,19454
r,8008b000,64,19493
r,8008b400,64,19527
r,8008b800,64,19561
r,8008bc00,64,19600
r,8008c000,64,19634
r,8008c400,64,19668
r,8008c800,64,19707
r,8008cc00,64,19741
r,8008d000,64,19775
r,8008d400,64,19814
r,8008d800,64,19848
r,8008dc00,64,19882
r,8008e000,64,19921
r,8008e400,64,19955
r,8008e800,64,19989
r,8008ec00,64,20028
r,8008f000,64,20062
r,8008f400,64,20096
r,8008f800,64,20135
r,8008fc00,64,20169
r,80090000,64,20203
r,80090400,64,20242
r,80090800,64,20276
r,80090c00,64,20310
r,80091000,64,20349
r,80091400,64,20383
r,80091800,64,20417
r,80091c00,64,20456
r,80092000,64,20490
r,80092400,64,20524
r,80092800,64,20563
r,80092c00,64,20597
r,80093000,64,20631
r,80093400,64,20670
r,80093800,64,20704
r,80093c00,64,20738
r,80094000,64,20842
r,80094400,64,20876
r,80094800,64,20910
r,80094c00,64,20949
r,80095000,64,20983
r,80095400,64,21017
r,80095800,64,21056
r,80095c00,64,21090
r,80096000,64,21124
r,80096400,64,21163
r,80096800,64,21197
r,80096c00,64,21231
r,80097000,64,21270
r,80097400,64,21304
r,80097800,64,21338
r,80097c00,64,21377
r,80098000,64,21411
r,80098400,64,21445
r,80098800,64,21484
r,80098c00,64,21518
r,80099000,64,21552
r,80099400,64,21591
r,80099800,64,21625
r,80099c00,64,21659
r,8009a000,64,21698
r,8009a400,64,21732
r,8009a800,64,21766
r,8009ac00,64,21805
r,8009b000,64,21839
r,8009b400,64,21873
r,8009b800,64,21912
r,8009bc00,64,21946
r,8009c000,64,21980
r,8009c400,64,22019
r,8009c800,64,22053
r,8009cc00,64,22087
r,8009d000,64,22126
r,8009d400,64,22160
r,8009d800,64,22194
r,8009dc00,64,22233
r,8009e000,64,22267
r,8009e400,64,22301
r,8009e800,64,22340
r,8009ec00,64,22374
r,8009f000,64,22408
r,8009f400,64,22447
r,8009f800,64,22481
r,8009fc00,64,22515
r,800a0000,64,22554
r,800a0400,64,22588
r,800a0800,64,22622
r,800a0c00,64,22661
r,800a1000,64,22695
r,800a1400,64,22729
r,800a1800,64,22768
r,800a1c00,64,22802
r,800a2000,64,22836
r,800a2400,64,22875
r,800a2800,64,22909
r,800a2c00,64,22943
r,800a3000,64,22982
r,800a3400,64,23016
r,800a3800,64,23050
r,800a3c00,64,23089
r,800a4000,64,23123
r,800a4400,64,23157
r,800a4800,64,23196
r,800a4c00,64,23230
r,800a5000,64,23334
r,800a5400,64,23373
r,800a5800,64,23407
r,800a5c00,64,23441
r,800a6000,64,23480
r,800a6400,64,23514
r,800a6800,64,23548
r,800a6c00,64,23587
r,800a7000,64,23621
r,800a7400,64,23655
r,800a7800,64,23694
r,800a7c00,64,23728
r,800a8000,64,23762
r,800a8400,64,23801
r,800a8800,64,23835
r,800a8c00,64,23869
r,800a9000,64,23908
r,800a9400,64,23942
r,800a9800,64,23976
r,800a9c00,64,24015
r,800aa000,64,24049
r,800aa400,64,24083
r,800aa800,64,24122
r,800aac00,64,24156
r,800ab000,64,24190
r,800ab400,64,24229
r,800ab800,64,24263
r,800abc00,64,24297
r,800ac000,64,24336
r,800ac400,64,24370
r,800ac800,64,24404
r,800acc00,64,24443
r,800ad000,64,24477
r,800ad400,64,24511
r,800ad800,64,24550
r,800adc00,64,24584
r,800ae000,64,24618
r,800ae400,64,24657
r,800ae800,64,24691
r,800aec00,64,24725
r,800af000,64,24764
r,800af400,64,24798
r,800af800,64,24832
r,800afc00,64,24871
r,800b0000,64,24905
r,800b0400,64,24939
r,800b0800,64,24978
r,800b0c00,64,25012
r,800b1000,64,25046
r,800b1400,64,25085
r,800b1800,64,25119
r,800b1c00,64,25153
r,800b2000,64,25192
r,800b2400,64,25226
r,800b2800,64,25260
r,800b2c00,64,25299
r,800b3000,64,25333
r,800b3400,64,25367
r,800b3800,64,25406
r,800b3c00,64,25440
r,800b4000,64,25474
r,800b4400,64,25513
r,800b4800,64,25547
r,800b4c00,64,25581
r,800b5000,64,25620
r,800b5400,64,25654
r,800b5800,64,25688
r,800b5c00,64,25727
r,800b6000,64,25826
r,800b6400,64,25860
r,800b6800,64,25899
r,800b6c00,64,25933
r,800b7000,64,25967
r,800b7400,64,26006
r,800b7800,64,26040
r,800b7c00,64,26074
r,800b8000,64,26113
r,800b8400,64,26147
r,800b8800,64,26181
r,800b8c00,64,26220
r,800b9000,64,26254
r,800b9400,64,26288
r,800b9800,64,26327
r,800b9c00,64,26361
r,800ba000,64,26395
r,800ba400,64,26434
r,800ba800,64,26468
r,800bac00,64,26502
r,800bb000,64,26541
r,800bb400,64,26575
r,800bb800,64,26609
r,800bbc00,64,26648
r,800bc000,64,26682
r,800bc400,64,26716
r,800bc800,64,26755
r,800bcc00,64,26789
r,800bd000,64,26823
r,800bd400,64,26862
r,800bd800,64,26896
r,800bdc00,64,26930
r,800be000,64,26969
r,800be400,64,27003
r,800be800,64,27037
r,800bec00,64,27076
r,800bf000,64,27110
r,800bf400,64,27144
r,800bf800,64,27183
r,800bfc00,64,27217
r,800c0000,64,27251
r,800c0400,64,27290
r,800c0800,64,27324
r,800c0c00,64,27358
r,800c1000,64,27397
r,800c1400,64,27431
r,800c1800,64,27465
r,800c1c00,64,27504
r,800c2000,64,27538
r,800c2400,64,27572
r,800c2800,64,27611
r,800c2c00,64,27645
r,800c3000,64,27679
r,800c3400,64,27718
r,800c3800,64,27752
r,800c3c00,64,27786
r,800c4000,64,27825
r,800c4400,64,27859
r,800c4800,64,27893
r,800c4c00,64,27932
r,800c5000,64,27966
r,800c5400,64,28000
r,800c5800,64,28039
r,800c5c00,64,28073
r,800c6000,64,28107
r,800c6400,64,28146
r,800c6800,64,28180
r,800c6c00,64,28214
r,800c7000,64,28318
r,800c7400,64,28352
r,800c7800,64,28386
r,80000400,64,28496
r,800c7c00,64,28499
r,800c8000,64,28502
r,800c8400,64,28505
w,80004000,64,28506
r,800c8800,64,28532
r,800c8c00,64,28637
r,800c9000,64,28671
r,800c9400,64,28710
r,800c9800,64,28744
r,800c9c00,64,28778
r,800ca000,64,28817
r,800ca400,64,28851
r,800ca800,64,28885
r,800cac00,64,28924
r,800cb000,64,28958
r,800cb400,64,28992
r,800cb800,64,29031
r,800cbc00,64,29065
r,800cc000,64,29099
r,800cc400,64,29138
r,800cc800,64,29172
r,800ccc00,64,29206
r,800cd000,64,29245
r,800cd400,64,29279
r,800cd800,64,29313
r,800cdc00,64,29352
r,800ce000,64,29386
r,800ce400,64,29420
r,800ce800,64,29459
r,800cec00,64,29493
r,800cf000,64,29527
r,800cf400,64,29566
r,800cf800,64,29600
r,800cfc00,64,29634
r,800d0000,64,29673
r,800d0400,64,29707
r,800d0800,64,29741
r,800d0c00,64,29780
r,800d1000,64,29814
r,800d1400,64,29848
r,800d1800,64,29887
r,800d1c00,64,29921
r,800d2000,64,29955
r,800d2400,64,29994
r,800d2800,64,30028
r,800d2c00,64,30062
r,800d3000,64,30101
r,800d3400,64,30135
r,800d3800,64,30169
r,800d3c00,64,30208
r,800d4000,64,30242
r,800d4400,64,30276
r,800d4800,64,30315
r,800d4c00,64,30349
r,800d5000,64,30383
r,800d5400,64,30422
r,800d5800,64,30456
r,800d5c00,64,30490
r,800d6000,64,30529
r,800d6400,64,30563
r,800d6800,64,30597
r,800d6c00,64,30636
r,800d7000,64,30670
r,800d7400,64,30704
r,800d7800,64,30810
r,800d7c00,64,30844
r,800d8000,64,30878
r,800d8400,64,30917
r,800d8800,64,30951
r,800d8c00,64,30985
r,800d9000,64,31024
r,800d9400,64,31058
r,800d9800,64,31092
r,800d9c00,64,31131
r,800da000,64,31165
r,800da400,64,31199
r,800da800,64,31238
r,800dac00,64,31272
r,800db000,64,31306
r,800db400,64,31345
r,800db800,64,31379
r,800dbc00,64,31413
r,800dc000,64,31452
r,800dc400,64,31486
r,800dc800,64,31520
r,800dcc00,64,31559
r,800dd000,64,31593
r,800dd400,64,31627
r,800dd800,64,31666
r,800ddc00,64,31700
r,800de000,64,31734
r,800de400,64,31773
r,800de800,64,31807
r,800dec00,64,31841
r,800df000,64,31880
r,800df400,64,31914
r,800df800,64,31948
r,800dfc00,64,31987
r,800e0000,64,32021
r,800e0400,64,32055
r,800e0800,64,32094
r,800e0c00,64,32128
r,800e1000,64,32162
r,800e1400,64,32201
r,800e1800,64,32235
r,800e1c00,64,32269
r,800e2000,64,32308
r,800e2400,64,32342
r,800e2800,64,32376
r,800e2c00,64,32415
r,800e3000,64,32449
r,800e3400,64,32483
r,800e3800,64,32522
r,800e3c00,64,32556
r,800e4000,64,32590
r,800e4400,64,32629
r,800e4800,64,32663
r,800e4c00,64,32697
r,800e5000,64,32736
r,800e5400,64,32770
r,800e5800,64,32804
r,800e5c00,64,32843
r,800e6000,64,32877
r,800e6400,64,32911
r,800e6800,64,32950
r,800e6c00,64,32984
r,800e7000,64,33018
r,800e7400,64,33057
r,800e7800,64,33091
r,800e7c00,64,33125
r,800e8000,64,33164
r,800e8400,64,33198
r,800e8800,64,33302
r,800e8c00,64,33341
r,800e9000,64,33375
r,800e9400,64,33409
r,800e9800,64,33448
r,800e9c00,64,33482
r,800ea000,64,33516
r,800ea400,64,33555
r,800ea800,64,33589
r,800eac00,64,33623
r,800eb000,64,33662
r,800eb400,64,33696
r,800eb800,64,33730
r,800ebc00,64,33769
r,800ec000,64,33803
r,800ec400,64,33837
r,800ec800,64,33876
r,800ecc00,64,33910
r,800ed000,64,33944
r,800ed400,64,33983
r,800ed800,64,34017
r,800edc00,64,34051
r,800ee000,64,34090
r,800ee400,64,34124
r,800ee800,64,34158
r,800eec00,64,34197
r,800ef000,64,34231
r,800ef400,64,34265
r,800ef800,64,34304
r,800efc00,64,34338
r,800f0000,64,34372
r,800f0400,64,34411
r,800f0800,64,34445
r,800f0c00,64,34479
r,800f1000,64,34518
r,800f1400,64,34552
r,800f1800,64,34586
r,800f1c00,64,34625
r,800f2000,64,34659
r,800f2400,64,34693
r,800f2800,64,34732
r,800f2c00,64,34766
r,800f3000,64,34800
r,800f3400,64,34839
r,800f3800,64,34873
r,800f3c00,64,34907
r,800f4000,64,34946
r,800f4400,64,34980
r,800f4800,64,35014
r,800f4c00,64,35053
r,800f5000,64,35087
r,800f5400,64,35121
r,800f5800,64,35160
r,800f5c00,64,35194
r,800f6000,64,35228
r,800f6400,64,35267
r,800f6800,64,35301
r,800f6c00,64,35335
r,800f7000,64,35374
r,800f7400,64,35408
r,800f7800,64,35442
r,800f7c00,64,35481
r,800f8000,64,35515
r,800f8400,64,35549
r,800f8800,64,35588
r,800f8c00,64,35622
r,800f9000,64,35656
r,800f9400,64,35695
r,800f9800,64,35794
r,800f9c00,64,35828
r,800fa000,64,35867
r,800fa400,64,35901
r,800fa800,64,35935
r,800fac00,64,35974
r,800fb000,64,36008
r,800fb400,64,36042
r,800fb800,64,36081
r,800fbc00,64,36115
r,800fc000,64,36149
r,800fc400,64,36188
r,800fc800,64,36222
r,800fcc00,64,36256
r,800fd000,64,36295
r,800fd400,64,36329
r,800fd800,64,36363
r,800fdc00,64,36402
r,800fe000,64,36436
r,800fe400,64,36470
r,800fe800,64,36509
r,800fec00,64,36543
r,800ff000,64,36577
r,800ff400,64,36616
r,800ff800,64,36650
r,800ffc00,64,36684
r,80100000,64,36723
r,80100400,64,36757
r,80100800,64,36791
r,80100c00,64,36830
r,80101000,64,36864
r,80101400,64,36898
r,80101800,64,36937
r,80101c00,64,36971
r,80102000,64,37005
r,80102400,64,37044
r,80102800,64,37078
r,80102c00,64,37112
r,80103000,64,37151
r,80103400,64,37185
r,80103800,64,37219
r,80103c00,64,37258
r,80104000,64,37292
r,80104400,64,37326
r,80104800,64,37365
r,80104c00,64,37399
r,80105000,64,37433
r,80105400,64,37472
r,80105800,64,37506
r,80105c00,64,37540
r,80106000,64,37579
r,80106400,64,37613
r,80106800,64,37647
r,80106c00,64,37686
r,80107000,64,37720
r,80107400,64,37754
r,80107800,64,37793
r,80107c00,64,37827
r,80108000,64,37861
r,80108400,64,37900
r,80108800,64,37934
r,80108c00,64,37968
r,80109000,64,38007
r,80109400,64,38041
r,80109800,64,38075
r,80109c00,64,38114
r,8010a000,64,38148
r,8010a400,64,38182
r,8010a800,64,38286
r,8010ac00,64,38320
r,8010b000,64,38354
r,8010b400,64,38393
r,8010b800,64,38427
r,8010bc00,64,38461
r,8010c000,64,38500
r,8010c400,64,38534
r,8010c800,64,38568
r,8010cc00,64,38607
r,8010d000,64,38641
r,8010d400,64,38675
r,8010d800,64,38714
r,8010dc00,64,38748
r,8010e000,64,38782
r,8010e400,64,38821
r,8010e800,64,38855
r,8010ec00,64,38889
r,8010f000,64,38928
r,8010f400,64,38962
r,8010f800,64,38996
r,8010fc00,64,39035
r,80110000,64,39069
r,80110400,64,39103
r,80110800,64,39142
r,80110c00,64,39176
r,80111000,64,39210
r,80111400,64,39249
r,80111800,64,39283
r,80111c00,64,39317
r,80112000,64,39356
r,80112400,64,39390
r,80112800,64,39424
r,80112c00,64,39463
r,80113000,64,39497
r,80113400,64,39531
r,80113800,64,39570
r,80113c00,64,39604
r,80114000,64,39638
r,80114400,64,39677
r,80114800,64,39711
r,80114c00,64,39745
r,80115000,64,39784
r,80115400,64,39818
r,80115800,64,39852
r,80115c00,64,39891
r,80116000,64,39925
r,80116400,64,39959
r,80116800,64,39998
r,80116c00,64,40032
r,80117000,64,40066
r,80117400,64,40105
r,80117800,64,40139
r,80117c00,64,40173
r,80118000,64,40212
r,80118400,64,40246
r,80118800,64,40280
r,80118c00,64,40319
r,80119000,64,40353
r,80119400,64,40387
r,80119800,64,40426
r,80119c00,64,40460
r,8011a000,64,40494
r,8011a400,64,40533
r,8011a800,64,40567
r,8011ac00,64,40601
r,8011b000,64,40640
r,8011b400,64,40674
r,8011b800,64,40778
r,8011bc00,64,40817
r,8011c000,64,40851
r,8011c400,64,40885
r,8011c800,64,40924
r,8011cc00,64,40958
r,8011d000,64,40992
r,8011d400,64,41031
r,8011d800,64,41065
r,8011dc00,64,41099
r,8011e000,64,41138
r,8011e400,64,41172
r,8011e800,64,41206
r,8011ec00,64,41245
r,8011f000,64,41279
r,8011f400,64,41313
r,8011f800,64,41352
r,8011fc00,64,41386
r,80120000,64,41420
r,80120400,64,41459
r,80120800,64,41493
r,80120c00,64,41527
r,80121000,64,41566
r,80121400,64,41600
r,80121800,64,41634
r,80121c00,64,41673
r,80122000,64,41707
r,80122400,64,41741
r,80122800,64,41780
r,80122c00,64,41814
r,80123000,64,41848
r,80123400,64,41887
r,80123800,64,41921
r,80123c00,64,41955
r,80124000,64,41994
r,80124400,64,42028
r,80124800,64,42062
r,80124c00,64,42101
r,80125000,64,42135
r,80125400,64,42169
r,80125800,64,42208
r,80125c00,64,42242
r,80126000,64,42276
r,80126400,64,42315
r,80126800,64,42349
r,80126c00,64,42383
r,80127000,64,42422
r,80127400,64,42456
r,80127800,64,42490
r,80127c00,64,42529
r,80128000,64,42563
r,80128400,64,42597
r,80128800,64,42636
r,80128c00,64,42670
r,80129000,64,42704
r,80129400,64,42743
r,80129800,64,42777
r,80129c00,64,42811
r,8012a000,64,42850
r,8012a400,64,42884
r,8012a800,64,42918
r,8012ac00,64,42957
r,8012b000,64,42991
r,8012b400,64,43025
r,8012b800,64,43064
r,8012bc00,64,43098
r,8012c000,64,43132
r,8012c400,64,43171
r,8012c800,64,43270
r,8012cc00,64,43304
r,8012d000,64,43343
r,8012d400,64,43377
r,8012d800,64,43411
r,8012dc00,64,43450
r,8012e000,64,43484
r,8012e400,64,43518
